"HELE","Helen of Troy","2,537","bmo","463.28","474.67","+11.39 ","+2.46% ","2.09%","", 10/07/2023
"SAR","Saratoga Investment Corp","291","amc","32.18","34.63","+2.45 ","+7.61% ","-3.90%","", 10/07/2023
"WDFC","WD40","2,730","amc","--","141.72","--","--","18.49%","", 10/07/2023
"PSMT","PriceSmart","2,310","amc","--","1,096.65","--","--","0.39%","", 10/07/2023
"ETWO","E2open","1,261","amc","--","160.12","--","--","0.35%","", 10/07/2023
"VOXX","VOXX International","170","amc","--","111.93","--","--","-15.87%","", 10/07/2023
"IPA","ImmunoPrecise Antibodies","41","bmo","4.45","4.15","-0.30 ","-6.74% ","-2.10%","", 10/07/2023
"CAMP","CalAmp","16","amc","75.90","70.89","-5.01 ","-6.60% ","-11.80%","", 10/07/2023
"FRXIF","FRX Innovations, Inc.","4","amc","--","0.31","--","--","--","", 10/07/2023
