"BAC","Bank of America","206,129","bmo","24,965.82","25,197.00","+231.18 ","+0.93% ","4.42%","", 18/07/2023
"LMT","Lockheed Martin","101,068","bmo","15,855.70","16,693.00","+837.30 ","+5.28% ","-3.04%","", 18/07/2023
"MS","Morgan Stanley","131,049","bmo","12,760.60","13,457.00","+696.40 ","+5.46% ","6.45%","", 18/07/2023
"SYF","Synchrony Financial","12,144","bmo","4,095.90","4,181.00","+85.10 ","+2.08% ","1.86%","", 18/07/2023
"NVS","Novartis","203,821","bmo","13,203.61","13,622.00","+418.39 ","+3.17% ","4.57%","", 18/07/2023
"SCHW","Charles Schwab","91,007","bmo","4,611.39","4,656.00","+44.61 ","+0.97% ","12.57%","", 18/07/2023
"PNC","The PNC Financial Services Group","47,830","bmo","5,423.86","5,293.00","-130.86 ","-2.41% ","2.51%","", 18/07/2023
"BK","The Bank of New York Mellon","32,117","bmo","4,380.41","4,454.00","+73.59 ","+1.68% ","4.11%","", 18/07/2023
"JBHT","J.B. Hunt Transport Services","19,359","amc","3,347.55","3,132.62","-214.93 ","-6.42% ","3.75%","", 18/07/2023
"PLD","Prologis","100,165","bmo","1,663.93","1,651.45","-12.48 ","-0.75% ","-3.11%","", 18/07/2023
"WAL","Western Alliance Ban","4,720","amc","658.88","678.00","+19.12 ","+2.90% ","7.78%","", 18/07/2023
"IBKR","Interactive Brokers","36,401","amc","1,051.65","1,000.00","-51.65 ","-4.91% ","-4.98%","", 18/07/2023
"OMC","Omnicom Group","14,482","amc","3,621.90","3,609.90","-12.00 ","-0.33% ","-10.36%","", 18/07/2023
"FULT","Fulton Financial","1,970","amc","270.30","277.84","+7.54 ","+2.79% ","4.73%","", 18/07/2023
"EPOKY","Epiroc Aktiebolag","22,721","--","--","1,512.10","--","--","4.18%","", 18/07/2023
"BIOVF","Swedish Orphan Biovitrum","6,139","bmo","397.52","463.04","+65.52 ","+16.48% ","4.24%","", 18/07/2023
"TLTZY","Tele2","4,971","bmo","--","679.83","--","--","-7.23%","", 18/07/2023
"PNFP","Pinnacle Financial Partners","4,968","amc","405.36","489.23","+83.87 ","+20.69% ","7.88%","", 18/07/2023
"GNGBY","GETINGE","4,734","bmo","--","682.01","--","--","4.72%","", 18/07/2023
"HWC","Hancock Whitney","2,961","amc","362.75","357.14","-5.61 ","-1.55% ","2.28%","", 18/07/2023
"UCBI","United Community Banks","2,943","amc","240.15","236.67","-3.48 ","-1.45% ","-1.19%","", 18/07/2023
"AIR","AAR","2,084","amc","529.17","553.30","+24.13 ","+4.56% ","-1.79%","", 18/07/2023
"ODD","ODDITY Tech Ltd.","1,532","bmo","--","165.65","--","--","--","", 18/07/2023
"NIC","Nicolet Bankshares","1,021","amc","75.80","75.88","+0.08 ","+0.11% ","5.33%","", 18/07/2023
"BFC","Bank First National","804","amc","39.90","38.34","-1.56 ","-3.91% ","-0.01%","", 18/07/2023
"MBWM","Mercantile Bank","492","bmo","52.43","55.20","+2.77 ","+5.28% ","12.16%","", 18/07/2023
"CATC","Cambridge Bancorp","462","bmo","39.98","39.70","-0.28 ","-0.70% ","-4.17%","", 18/07/2023
"EQBK","Equity Bancshares","371","amc","48.60","46.38","-2.22 ","-4.57% ","2.59%","", 18/07/2023
"DIT","AMCON Distributing","116","amc","--","696.49","--","--","-4.09%","", 18/07/2023
"ASRV","AmeriServ Financial","45","bmo","--","12.97","--","--","4.56%","", 18/07/2023
"UAMY","United States Antimony","39","bmo","--","1.42","--","--","--","", 18/07/2023
"CIBH","Cib Marine Bancshares","33","amc","--","8.81","--","--","4.17%","", 18/07/2023
"CLRD","Superconductor Technologies","20","amc","--","3.01","--","--","-19.28%","", 18/07/2023
"ILAL","International Land Alliance, Inc.","11","amc","--","0.24","--","--","0.00%","", 18/07/2023
"AIAD","AiAdvertising, Inc.","8","amc","--","2.18","--","--","12.68%","", 18/07/2023
"HSCS","Heart Test Laboratories, Inc.","5","bmo","--","0.00","--","--","--","", 18/07/2023
"PVSP","Pervasip","2","bmo","--","3.90","--","--","0.00%","", 18/07/2023
"CNXA","Connexa Sports Technologies Inc.","2","--","--","3.95","--","--","--","", 18/07/2023
"PHOT","Growlife","0","bmo","--","0.08","--","--","3.09%","", 18/07/2023
"SWDBY","Swedbank","NA","bmo","--","1,727.18","--","--","2.10%","", 18/07/2023
