"AZO","AutoZone","45,346","bmo","5,581.04","5,690.62","+109.58 ","+1.96% ","-1.86%","", 19/09/2023
"SCS","Steelcase","1,256","amc","827.40","854.60","+27.20 ","+3.29% ","19.30%","", 19/09/2023
"DAVA","Endava","3,209","bmo","237.09","237.56","+0.47 ","+0.20% ","10.86%","", 19/09/2023
"APOG","Apogee Enterprises","1,005","bmo","366.53","353.68","-12.85 ","-3.51% ","0.10%","", 19/09/2023
"ISPR","Ispire Technology Inc.","503","bmo","--","--","--","--","--","", 19/09/2023
"RCAT","Red Cat","52","amc","--","1.75","--","--","-3.65%","", 19/09/2023
"SRCO","Sparta Commercial Services","2","amc","--","0.06","--","--","-0.90%","", 19/09/2023
"FLES","Auto Parts 4Less Group, Inc.","0","bmo","--","0.06","--","--","13.24%","", 19/09/2023
