"CLF","ClevelandCliffs","7,727","amc","5,726.99","5,984.00","+257.01 ","+4.49% ","3.25%","", 24/07/2023
"AGNC","AGNC Investment","5,327","amc","342.01","-69.00","-411.01 ","-120.17% ","1.36%","", 24/07/2023
"CSBR","Champions Oncology","85","amc","12.84","13.07","+0.23 ","+1.79% ","0.00%","", 24/07/2023
"NUE","Nucor","39,032","amc","9,733.83","9,523.26","-210.57 ","-2.16% ","3.74%","", 24/07/2023
"NXPI","NXP Semiconductors","51,094","amc","3,203.53","3,299.00","+95.47 ","+2.98% ","4.27%","", 24/07/2023
"LOGI","Logitech International","11,086","bmo","916.69","974.50","+57.81 ","+6.31% ","2.19%","", 24/07/2023
"RRC","Range Resources","7,259","amc","584.40","586.32","+1.92 ","+0.33% ","0.33%","", 24/07/2023
"DPZ","Domino's Pizza","13,020","bmo","1,064.78","1,024.63","-40.15 ","-3.77% ","0.12%","", 24/07/2023
"MEDP","Medpace","7,386","amc","430.75","460.87","+30.12 ","+6.99% ","3.91%","", 24/07/2023
"CDNS","Cadence Design Systems","63,884","amc","973.22","976.58","+3.36 ","+0.35% ","-1.24%","", 24/07/2023
"WHR","Whirlpool","7,058","amc","4,896.23","4,792.00","-104.23 ","-2.13% ","-2.95%","", 24/07/2023
"PKG","Packaging Corporation of America","13,787","amc","1,980.48","1,952.10","-28.38 ","-1.43% ","10.08%","", 24/07/2023
"FFIV","F5","9,241","amc","697.96","702.64","+4.68 ","+0.67% ","5.84%","", 24/07/2023
"ARE","Alexandria Real Estate Equities","16,927","amc","699.19","713.90","+14.71 ","+2.10% ","0.52%","", 24/07/2023
"DX","Dynex Capital","612","bmo","--","-2.93","--","--","4.29%","", 24/07/2023
"HXL","Hexcel","5,586","amc","444.58","454.30","+9.72 ","+2.19% ","-5.44%","", 24/07/2023
"RYAAY","Ryanair","21,934","bmo","3,587.31","3,972.59","+385.28 ","+10.74% ","-9.02%","", 24/07/2023
"BRO","Brown & Brown","19,961","amc","982.03","1,047.30","+65.27 ","+6.65% ","2.61%","", 24/07/2023
"PHG","Koninklijke Philips","18,202","bmo","4,304.87","4,866.00","+561.13 ","+13.03% ","-6.68%","", 24/07/2023
"CCK","Crown Holdings","10,584","amc","3,474.51","3,109.00","-365.51 ","-10.52% ","6.18%","", 24/07/2023
"PAC","Grupo Aeroportuario Del Pacifico","8,268","bmo","--","487.62","--","--","3.07%","", 24/07/2023
"LBTYK","Liberty Global","7,477","amc","--","1,848.00","--","--","-6.88%","", 24/07/2023
"ASR","Grupo Aeroportuario del Sureste","7,272","amc","--","359.27","--","--","-3.53%","", 24/07/2023
"LBTYB","Liberty Global","7,057","amc","--","1,848.00","--","--","-5.33%","", 24/07/2023
"LBTYA","Liberty Global","6,895","amc","1,813.83","1,848.00","+34.17 ","+1.88% ","-6.86%","", 24/07/2023
"CHX","ChampionX","6,584","amc","978.40","926.60","-51.80 ","-5.29% ","-0.54%","", 24/07/2023
"SSD","Simpson Manufacturing","6,257","amc","--","597.58","--","--","6.43%","", 24/07/2023
"RLI","RLI","6,181","amc","358.35","351.07","-7.28 ","-2.03% ","-1.78%","", 24/07/2023
"ZWS","Zurn Elkay Water Solutions Cor","4,711","amc","392.36","403.20","+10.84 ","+2.76% ","7.53%","", 24/07/2023
"CADE","Cadence Bank","3,853","amc","475.99","465.84","-10.15 ","-2.13% ","-1.77%","", 24/07/2023
"NWE","NorthWestern","2,940","amc","341.90","290.50","-51.40 ","-15.03% ","-2.88%","", 24/07/2023
"CATY","Cathay General Bancorp","2,442","amc","196.30","204.64","+8.34 ","+4.25% ","3.20%","", 24/07/2023
"WSFS","WSFS","2,199","amc","240.81","248.71","+7.90 ","+3.28% ","-3.91%","", 24/07/2023
"BOH","Bank of Hawaii","1,878","bmo","170.52","167.60","-2.92 ","-1.71% ","6.56%","", 24/07/2023
"AGYS","Agilysys","1,702","amc","55.67","56.06","+0.39 ","+0.70% ","1.86%","", 24/07/2023
"NXGN","NextGen Healthcare","1,593","amc","173.10","178.21","+5.11 ","+2.95% ","-2.24%","", 24/07/2023
"IBTX","Independent Bank Group","1,575","amc","139.28","127.70","-11.58 ","-8.31% ","-1.02%","", 24/07/2023
"PRK","Park National","1,529","amc","119.98","116.59","-3.39 ","-2.83% ","-4.98%","", 24/07/2023
"EFSC","Enterprise Financial Services","1,381","amc","152.24","154.98","+2.74 ","+1.80% ","-5.53%","", 24/07/2023
"NWBI","Northwest Bancshares","1,308","bmo","135.68","138.35","+2.67 ","+1.97% ","2.31%","", 24/07/2023
"HOPE","Hope Bancorp","1,032","bmo","137.77","147.70","+9.93 ","+7.21% ","4.40%","", 24/07/2023
"KREF","KKR Real Estate Finance Trust","750","amc","44.96","43.95","-1.01 ","-2.25% ","-2.75%","", 24/07/2023
