"FDX","FedEx","65,382","amc","21,836.59","21,681.00","-155.59 ","-0.71% ","4.52%","", 20/09/2023
"GIS","General Mills","36,679","bmo","4,864.93","4,904.70","+39.77 ","+0.82% ","-0.02%","", 20/09/2023
"KBH","KB Home","3,595","amc","1,457.89","1,587.01","+129.12 ","+8.86% ","-4.29%","", 20/09/2023
"LZM","Lifezone Metals Limited","444","bmo","--","--","--","--","--","", 20/09/2023
"IVCP","Swiftmerge Acquisition Corp.","299","bmo","--","0.00","--","--","--","", 20/09/2023
"ANEB","Anebulo Pharmaceuticals","81","amc","--","0.00","--","--","-0.29%","", 20/09/2023
"GEG","Great Elm Group","63","amc","--","--","--","--","--","", 20/09/2023
"GBCS","Global Healthcare REIT","16","bmo","--","8.93","--","--","0.00%","", 20/09/2023
"PBMLF","Pacific Booker Minerals","8","amc","--","0.00","--","--","0.00%","", 20/09/2023
"BIOQ","Bioqual","NA","--","--","16.07","--","--","0.00%","", 20/09/2023
