"CRON","Cronos Group","762","bmo","22.70","19.02","-3.68 ","-16.21% ","-4.37%","", 08/08/2023
"TWLO","Twilio","10,191","amc","984.52","1,037.76","+53.24 ","+5.41% ","2.21%","", 08/08/2023
"LLY","Eli Lilly","504,512","bmo","7,553.15","8,312.10","+758.95 ","+10.05% ","14.87%","", 08/08/2023
"DUK","Duke Energy","66,373","bmo","6,568.12","6,578.00","+9.88 ","+0.15% ","2.75%","", 08/08/2023
"UPS","United Parcel Service","131,346","bmo","22,879.70","22,055.00","-824.70 ","-3.60% ","-0.88%","", 08/08/2023
"TTWO","TakeTwo Interactive Software","23,713","amc","1,203.35","1,201.50","-1.85 ","-0.15% ","-0.53%","", 08/08/2023
"UAA","Under Armour","2,944","bmo","1,298.19","1,317.01","+18.82 ","+1.45% ","0.13%","", 08/08/2023
"NVAX","Novavax","692","bmo","257.62","424.43","+166.81 ","+64.75% ","-3.86%","", 08/08/2023
"MPW","Medical Properties Trust","3,148","bmo","352.81","337.40","-15.41 ","-4.37% ","-14.06%","", 08/08/2023
"ATKR","Atkore","5,426","bmo","939.40","919.12","-20.28 ","-2.16% ","4.88%","", 08/08/2023
"AKAM","Akamai Technologies","16,164","amc","931.52","935.72","+4.20 ","+0.45% ","8.47%","", 08/08/2023
"IRBT","iRobot","1,056","amc","224.48","236.57","+12.09 ","+5.39% ","0.54%","", 08/08/2023
"NEO","NeoGenomics","1,548","bmo","138.22","146.92","+8.70 ","+6.29% ","-3.04%","", 08/08/2023
"NKTR","Nektar Therapeutics","101","amc","20.94","20.50","-0.44 ","-2.10% ","-8.94%","", 08/08/2023
"CRBP","Corbus Pharmaceuticals","27","bmo","--","0.00","--","--","-0.16%","", 08/08/2023
"CWEN","Clearway Energy","3,894","bmo","368.28","406.00","+37.72 ","+10.24% ","-1.73%","", 08/08/2023
"LGND","Ligand Pharmaceuticals","1,012","amc","28.00","26.37","-1.63 ","-5.82% ","5.35%","", 08/08/2023
"ZTS","Zoetis","78,710","bmo","2,170.54","2,180.00","+9.46 ","+0.44% ","4.77%","", 08/08/2023
"SGMO","Sangamo Therapeutics","95","amc","22.33","6.84","-15.49 ","-69.37% ","-7.89%","", 08/08/2023
"DIOD","Diodes","3,629","amc","467.70","467.15","-0.55 ","-0.12% ","-5.22%","", 08/08/2023
"AXON","Axon Enterprise","14,549","amc","347.53","374.61","+27.08 ","+7.79% ","14.06%","", 08/08/2023
"GOLD","Barrick Gold","24,928","bmo","3,397.04","2,833.00","-564.04 ","-16.60% ","-0.30%","", 08/08/2023
"IAC","IAC INC","3,892","amc","1,121.97","1,111.59","-10.38 ","-0.93% ","-16.32%","", 08/08/2023
"ANGI","Angi","957","amc","403.74","375.07","-28.67 ","-7.10% ","-33.07%","", 08/08/2023
"UA","Under Armour","2,734","bmo","--","1,317.01","--","--","0.57%","", 08/08/2023
"VSTM","Verastem","187","amc","--","0.00","--","--","-0.30%","", 08/08/2023
"BLUE","bluebird bio","319","bmo","9.31","6.89","-2.42 ","-25.99% ","8.06%","", 08/08/2023
"MASI","Masimo","4,371","amc","454.50","455.30","+0.80 ","+0.18% ","-1.70%","", 08/08/2023
"EC","Ecopetrol","22,306","--","7,946.49","7,751.84","-194.65 ","-2.45% ","-0.74%","", 08/08/2023
"NRG","NRG Energy","8,583","bmo","4,521.60","6,348.00","+1,826.40 ","+40.39% ","-1.97%","", 08/08/2023
"BAYRY","Bayer","NA","bmo","13,529.31","12,022.39","-1,506.92 ","-11.14% ","-0.31%","", 08/08/2023
"GNW","Genworth Financial","2,723","amc","--","1,931.00","--","--","0.64%","", 08/08/2023
"HZNP","Horizon Therapeutics","26,621","bmo","915.60","944.96","+29.36 ","+3.21% ","2.91%","", 08/08/2023
"ARRY","Array Technologies","3,071","amc","445.84","507.73","+61.89 ","+13.88% ","24.05%","", 08/08/2023
"AGEN","Agenus","383","bmo","23.98","25.30","+1.32 ","+5.50% ","-8.09%","", 08/08/2023
"ICHR","Ichor Holdings","876","amc","180.03","185.01","+4.98 ","+2.77% ","-3.15%","", 08/08/2023
"ACOR","Acorda Therapeutics","14","amc","--","29.68","--","--","1.21%","", 08/08/2023
"QDEL","QuidelOrtho","4,945","amc","619.84","665.10","+45.26 ","+7.30% ","-7.27%","", 08/08/2023
"CRMD","CorMedix","187","bmo","--","0.00","--","--","7.94%","", 08/08/2023
"DXPE","DXP Enterprises","580","amc","--","428.04","--","--","-15.04%","", 08/08/2023
"DISH","DISH Network","2,656","bmo","3,916.55","3,911.58","-4.97 ","-0.13% ","9.55%","", 08/08/2023
"AMC","AMC Entertainment","433","bmo","1,290.40","1,347.90","+57.50 ","+4.46% ","-0.59%","", 08/08/2023
"BR","Broadridge Financial Solutions","21,196","bmo","1,885.62","1,839.00","-46.62 ","-2.47% ","6.45%","", 08/08/2023
"ANIK","Anika Therapeutics","275","amc","40.61","44.30","+3.69 ","+9.09% ","-4.94%","", 08/08/2023
"EHTH","eHealth","219","bmo","49.87","66.77","+16.90 ","+33.89% ","-1.33%","", 08/08/2023
"NXST","Nexstar Media Group","4,744","bmo","1,248.67","1,240.00","-8.67 ","-0.69% ","-4.02%","", 08/08/2023
"BLFS","BioLife Solutions","591","amc","43.93","39.51","-4.42 ","-10.06% ","-28.71%","", 08/08/2023
"HAE","Haemonetics","4,387","bmo","297.92","311.33","+13.41 ","+4.50% ","1.46%","", 08/08/2023
"NVTA","Invitae","172","amc","121.19","120.53","-0.66 ","-0.54% ","-7.50%","", 08/08/2023
"PCTI","PCTEL","89","amc","--","20.58","--","--","-3.02%","", 08/08/2023
"CLDX","Celldex Therapeutics","1,252","amc","0.67","0.27","-0.40 ","-59.70% ","-5.83%","", 08/08/2023
"HL","Hecla Mining","2,253","bmo","183.71","178.13","-5.58 ","-3.04% ","-1.28%","", 08/08/2023
"TDG","Transdigm Group","45,341","bmo","1,677.02","1,744.00","+66.98 ","+3.99% ","-2.77%","", 08/08/2023
"TWOU","2U","183","amc","233.67","222.09","-11.58 ","-4.96% ","-28.74%","", 08/08/2023
"GGB","Gerdau","7,819","--","3,789.45","3,690.65","-98.80 ","-2.61% ","0.38%","", 08/08/2023
"FNV","FrancoNevada","24,673","amc","--","329.90","--","--","1.29%","", 08/08/2023
"RYAM","Rayonier Advanced Materials","222","amc","--","385.00","--","--","-23.06%","", 08/08/2023
"SFTBY","SoftBank Group","60,623","bmo","--","11,348.00","--","--","-0.82%","", 08/08/2023
"NOVT","Novanta","5,062","bmo","223.82","229.46","+5.64 ","+2.52% ","-11.41%","", 08/08/2023
"FG","F&G Annuities & Life, Inc.","3,351","amc","--","1,168.00","--","--","-3.66%","", 08/08/2023
"SUPN","Supernus Pharmaceuticals","1,469","amc","145.21","135.56","-9.65 ","-6.65% ","-7.23%","", 08/08/2023
"CDNA","CareDx","363","amc","56.40","70.30","+13.90 ","+24.65% ","-11.23%","", 08/08/2023
"APPS","Digital Turbine","573","amc","143.06","146.37","+3.31 ","+2.31% ","-8.29%","", 08/08/2023
"OGE","OGE Energy","6,473","bmo","855.55","605.00","-250.55 ","-29.29% ","-1.57%","", 08/08/2023
"CNSL","Consolidated Communications","401","bmo","--","275.16","--","--","6.56%","", 08/08/2023
"EXPD","Expeditors International of...","17,058","bmo","2,878.76","2,239.75","-639.01 ","-22.20% ","-4.40%","", 08/08/2023
"NINOY","Nikon","3,473","bmo","--","1,152.25","--","--","-4.15%","", 08/08/2023
"SND","Smart Sand","83","amc","71.35","74.78","+3.43 ","+4.81% ","7.87%","", 08/08/2023
"FTK","Flotek Industries","112","amc","--","50.59","--","--","-3.56%","", 08/08/2023
"FOXA","Fox","14,830","bmo","3,020.95","3,032.00","+11.05 ","+0.37% ","5.59%","", 08/08/2023
"ITI","Iteris","177","amc","37.76","43.55","+5.79 ","+15.33% ","8.63%","", 08/08/2023
"EBS","Emergent Biosolutions","152","amc","212.25","337.90","+125.65 ","+59.20% ","-17.78%","", 08/08/2023
"WPRT","Westport Fuel Systems","100","amc","84.88","85.02","+0.14 ","+0.16% ","-14.13%","", 08/08/2023
"EVRI","Everi","1,118","bmo","207.65","208.72","+1.07 ","+0.52% ","7.17%","", 08/08/2023
"CPIX","Cumberland Pharmaceuticals","27","amc","--","10.89","--","--","15.38%","", 08/08/2023
"NPO","EnPro Industries","2,541","bmo","273.95","276.90","+2.95 ","+1.08% ","-8.67%","", 08/08/2023
"QSR","Restaurant Brands International","20,015","bmo","1,746.25","1,775.00","+28.75 ","+1.65% ","-0.35%","", 08/08/2023
"BOOM","DMC Global","437","amc","179.10","188.66","+9.56 ","+5.34% ","26.84%","", 08/08/2023
"SEAS","SeaWorld Entertainment","2,861","bmo","494.19","496.03","+1.84 ","+0.37% ","-2.91%","", 08/08/2023
