"DRI","Darden Restaurants","16,988","bmo","2,704.04","2,730.60","+26.56 ","+0.98% ","-2.66%","", 21/09/2023
"FDS","FactSet Research Systems","17,063","bmo","534.94","535.80","+0.86 ","+0.16% ","0.71%","", 21/09/2023
"SCHL","Scholastic","1,177","amc","268.79","228.50","-40.29 ","-14.99% ","-13.22%","", 21/09/2023
"VALN","Valneva","774","bmo","36.71","43.80","+7.09 ","+19.31% ","-0.76%","", 21/09/2023
"SHLT","SHL Telemedicine Ltd. Unsponsored...","168","bmo","--","--","--","--","--","", 21/09/2023
"IH","iHuman","159","bmo","--","33.23","--","--","2.05%","", 21/09/2023
"FLUX","Flux Power","58","amc","--","16.25","--","--","-17.58%","", 21/09/2023
"DCFC","Tritium DCFC","53","bmo","48.30","--","--","--","--","", 21/09/2023
"NAII","Natural Alternatives International","38","amc","--","35.89","--","--","4.20%","", 21/09/2023
"RAVE","Rave Restaurant Group","32","bmo","--","3.05","--","--","10.24%","", 21/09/2023
"NRXS","Neuraxis, Inc.","18","bmo","--","0.65","--","--","2.41%","", 21/09/2023
"PHXM","PHAXIAM Therapeutics S.A. Sponsored...","16","amc","--","--","--","--","--","", 21/09/2023
"LQR","LQR House Inc.","5","amc","--","0.19","--","--","-5.48%","", 21/09/2023
"ESP","Espey Mfg. & Electronics","NA","amc","--","8.34","--","--","8.91%","", 21/09/2023
