"AVAV","AeroVironment","2,818","amc","137.24","152.35","+15.11 ","+11.01% ","20.74%","", 05/09/2023
"HQY","HealthEquity","6,172","amc","238.89","243.55","+4.66 ","+1.95% ","3.76%","", 05/09/2023
"ZS","Zscaler","22,829","amc","430.42","455.01","+24.59 ","+5.71% ","-2.70%","", 05/09/2023
"MITK","Mitek Systems","491","amc","--","45.70","--","--","--","", 05/09/2023
"CRMT","America's CarMart","583","bmo","364.84","368.03","+3.19 ","+0.87% ","-13.68%","", 05/09/2023
"ASHTY","Ashtead Group","25,469","bmo","--","2,375.90","--","--","-5.59%","", 05/09/2023
"GTLB","Gitlab","6,921","amc","129.67","139.58","+9.91 ","+7.64% ","0.50%","", 05/09/2023
"ASND","Ascendis Pharma","4,921","amc","41.73","51.59","+9.86 ","+23.63% ","4.24%","", 05/09/2023
"ASAN","Asana","3,743","amc","158.07","162.46","+4.39 ","+2.78% ","-13.17%","", 05/09/2023
"BRC","Brady","2,692","bmo","--","345.93","--","--","11.42%","", 05/09/2023
"PROC","Union Acquisition II","396","bmo","112.40","110.06","-2.34 ","-2.08% ","-0.51%","", 05/09/2023
"CTNT","Cheetah Net Supply Chain Service Inc...","35","amc","--","12.22","--","--","-3.83%","", 05/09/2023
"AIH","Aesthetic Medical International","25","bmo","--","22.36","--","--","7.47%","", 05/09/2023
"SATX","SatixFy Communications Ltd.","14","bmo","--","3.28","--","--","9.84%","", 05/09/2023
"FBDS","FUSS BRANDS INC","2","bmo","--","0.00","--","--","--","", 05/09/2023
"GRIN","Grindrod Shipping","NA","amc","--","91.13","--","--","-4.63%","", 05/09/2023
