"INTC","Intel","150,475","amc","12,025.20","12,949.00","+923.80 ","+7.68% ","6.60%","", 27/07/2023
"F","Ford Motor","47,987","amc","40,088.66","42,427.00","+2,338.34 ","+5.83% ","-3.42%","", 27/07/2023
"ROKU","Roku","9,930","amc","769.81","847.19","+77.38 ","+10.05% ","31.41%","", 27/07/2023
"ABBV","AbbVie","260,680","bmo","13,521.68","13,865.00","+343.32 ","+2.54% ","4.90%","", 27/07/2023
"MA","Mastercard","371,006","bmo","6,173.35","6,269.00","+95.65 ","+1.55% ","-1.97%","", 27/07/2023
"BMY","Bristol Myers Squibb","118,515","bmo","11,811.59","11,226.00","-585.59 ","-4.96% ","-4.23%","", 27/07/2023
"MCD","McDonald's","186,425","bmo","6,229.09","6,497.50","+268.41 ","+4.31% ","1.18%","", 27/07/2023
"VLO","Valero Energy","45,438","bmo","34,816.52","34,509.00","-307.52 ","-0.88% ","-0.56%","", 27/07/2023
"NOC","Northrop Grumman","63,892","bmo","9,322.29","9,576.00","+253.71 ","+2.72% ","-2.59%","", 27/07/2023
"HCA","HCA Healthcare","66,191","bmo","15,574.62","15,861.00","+286.38 ","+1.84% ","-2.08%","", 27/07/2023
"PCG","PG&E","38,997","bmo","5,546.15","5,290.00","-256.15 ","-4.62% ","-1.73%","", 27/07/2023
"CMCSA","Comcast","179,320","bmo","30,169.45","30,513.00","+343.55 ","+1.14% ","5.69%","", 27/07/2023
"HON","Honeywell International","121,173","bmo","9,171.51","9,146.00","-25.51 ","-0.28% ","-5.69%","", 27/07/2023
"X","United States Steel","7,271","amc","4,942.80","5,008.00","+65.20 ","+1.32% ","-1.44%","", 27/07/2023
"CROX","Crocs","5,270","bmo","1,044.03","1,072.37","+28.34 ","+2.71% ","-14.61%","", 27/07/2023
"LUV","Southwest Airlines","16,201","bmo","6,988.68","7,037.00","+48.32 ","+0.69% ","-8.94%","", 27/07/2023
"IP","International Paper","12,262","bmo","4,935.98","4,682.00","-253.98 ","-5.15% ","4.83%","", 27/07/2023
"WTW","Willis Towers Watson","21,866","bmo","2,125.84","2,159.00","+33.16 ","+1.56% ","-8.88%","", 27/07/2023
"STM","STMicroelectronics","39,575","bmo","4,272.70","4,326.00","+53.30 ","+1.25% ","5.20%","", 27/07/2023
"CC","Chemours","4,005","bmo","1,746.51","1,643.00","-103.51 ","-5.93% ","4.20%","", 27/07/2023
"AEP","American Electric Power","37,757","bmo","4,686.73","4,372.50","-314.23 ","-6.70% ","-2.68%","", 27/07/2023
"DXCM","DexCom","34,016","amc","837.00","871.30","+34.30 ","+4.10% ","2.33%","", 27/07/2023
"ALSN","Allison Transmission Holdings","5,277","amc","743.23","783.00","+39.77 ","+5.35% ","2.14%","", 27/07/2023
"HTZ","Hertz Global","3,349","bmo","2,456.58","2,437.00","-19.58 ","-0.80% ","-11.65%","", 27/07/2023
"BSX","Boston Scientific","75,481","bmo","3,498.33","3,599.00","+100.67 ","+2.88% ","0.46%","", 27/07/2023
"AMT","American Tower","73,503","bmo","2,734.32","2,771.70","+37.38 ","+1.37% ","1.71%","", 27/07/2023
"AB","AllianceBernstein","3,471","amc","844.70","822.63","-22.07 ","-2.61% ","-1.12%","", 27/07/2023
"VNDA","Vanda Pharmaceuticals","247","amc","49.00","46.06","-2.94 ","-6.00% ","-8.05%","", 27/07/2023
"MT","ArcelorMittal","19,344","bmo","19,250.67","18,606.00","-644.67 ","-3.35% ","-2.67%","", 27/07/2023
"BCS","Barclays","29,439","bmo","8,417.96","7,866.81","-551.15 ","-6.55% ","-8.84%","", 27/07/2023
"TRP","TC Energy","34,133","amc","2,741.92","2,851.54","+109.62 ","+4.00% ","-4.53%","", 27/07/2023
"VALE","VALE","57,204","bmo","9,824.84","9,673.00","-151.84 ","-1.55% ","-2.00%","", 27/07/2023
"TMUS","TMobile US","162,422","amc","19,344.59","19,196.00","-148.59 ","-0.77% ","0.71%","", 27/07/2023
"ARCH","Arch Resources","2,700","bmo","633.00","757.29","+124.29 ","+19.64% ","1.57%","", 27/07/2023
"UCTT","Ultra Clean","1,322","amc","434.98","421.50","-13.48 ","-3.10% ","-0.06%","", 27/07/2023
"DECK","Deckers Outdoor","13,352","amc","667.44","675.79","+8.35 ","+1.25% ","-0.55%","", 27/07/2023
"FSLR","First Solar","16,219","amc","720.43","810.67","+90.24 ","+12.53% ","4.83%","", 27/07/2023
"WY","Weyerhaeuser","21,857","amc","2,028.04","1,997.00","-31.04 ","-1.53% ","-1.29%","", 27/07/2023
"TSCO","Tractor Supply Co.","22,416","bmo","4,273.62","4,184.70","-88.92 ","-2.08% ","4.23%","", 27/07/2023
"SSNC","SS&C Technologies","12,868","amc","1,358.84","1,363.40","+4.56 ","+0.34% ","-6.83%","", 27/07/2023
"KLAC","KLA","62,851","amc","2,247.18","2,355.14","+107.96 ","+4.80% ","5.94%","", 27/07/2023
"KIM","Kimco Realty","10,464","bmo","435.08","442.84","+7.76 ","+1.78% ","-2.70%","", 27/07/2023
"SKX","Skechers","7,555","amc","1,908.16","2,012.52","+104.36 ","+5.47% ","9.78%","", 27/07/2023
"TXT","Textron","15,075","bmo","3,389.39","3,424.00","+34.61 ","+1.02% ","11.87%","", 27/07/2023
"AOS","A. O. Smith","9,969","bmo","971.19","960.80","-10.39 ","-1.07% ","-1.85%","", 27/07/2023
"ORC","Orchid Island Capital","339","amc","--","0.00","--","--","-1.74%","", 27/07/2023
"GLPI","Gaming and Leisure Properties","11,827","amc","356.51","356.59","+0.08 ","+0.02% ","-1.02%","", 27/07/2023
"RCL","Royal Caribbean Cruises","22,892","bmo","3,378.27","3,522.98","+144.71 ","+4.28% ","8.72%","", 27/07/2023
"ATHM","Autohome","3,643","bmo","259.12","252.79","-6.33 ","-2.44% ","1.29%","", 27/07/2023
"CNP","CenterPoint Energy","16,752","bmo","1,922.75","1,875.00","-47.75 ","-2.48% ","-2.69%","", 27/07/2023
"HZO","MarineMax","727","bmo","667.62","721.84","+54.22 ","+8.12% ","3.14%","", 27/07/2023
