"KR","The Kroger Co.","32,326","bmo","34,250.85","33,853.00","-397.85 ","-1.16% ","3.10%","", 08/09/2023
"KEP","Korea Electric Power","8,153","bmo","--","15,698.00","--","--","-1.18%","", 08/09/2023
"NAAS","NaaS Technology Inc. Sponsored ADR","732","bmo","--","6.70","--","--","5.33%","", 08/09/2023
"HOFT","Hooker Furniture","210","bmo","--","97.81","--","--","-16.96%","", 08/09/2023
"VZLA","Vizsla Silver Corp.","210","amc","--","0.00","--","--","--","", 08/09/2023
"HURC","Hurco Companies","139","bmo","--","53.20","--","--","-3.08%","", 08/09/2023
"OCCI","OFS Credit","71","bmo","--","7.23","--","--","-1.86%","", 08/09/2023
"RENT","Rent the Runway","51","bmo","78.54","75.70","-2.84 ","-3.62% ","-27.93%","", 08/09/2023
