"NVDA","NVIDIA","1,087,813","amc","11,173.03","13,507.00","+2,333.97 ","+20.89% ","0.10%","", 23/08/2023
"NTAP","NetApp","15,729","amc","1,410.26","1,432.00","+21.74 ","+1.54% ","-1.31%","", 23/08/2023
"ANF","Abercrombie & Fitch","2,776","bmo","842.41","935.35","+92.94 ","+11.03% ","23.54%","", 23/08/2023
"SPLK","Splunk","24,595","amc","888.15","910.59","+22.44 ","+2.53% ","12.91%","", 23/08/2023
"KSS","Kohl's","2,239","bmo","3,903.67","3,895.00","-8.67 ","-0.22% ","5.05%","", 23/08/2023
"NMM","Navios Maritime Partners","669","bmo","--","346.94","--","--","2.29%","", 23/08/2023
"AAP","Advance Auto Parts","3,115","bmo","2,670.61","2,686.07","+15.46 ","+0.58% ","3.12%","", 23/08/2023
"FL","Foot Locker","1,745","bmo","1,883.77","1,864.00","-19.77 ","-1.05% ","-28.28%","", 23/08/2023
"ADSK","Autodesk","44,262","amc","1,317.27","1,345.00","+27.73 ","+2.11% ","2.07%","", 23/08/2023
"ZUO","Zuora","1,121","amc","108.80","108.05","-0.75 ","-0.69% ","-10.64%","", 23/08/2023
"ADI","Analog Devices","86,602","bmo","3,093.32","3,076.50","-16.82 ","-0.54% ","0.46%","", 23/08/2023
"GES","Guess","1,124","amc","638.70","664.51","+25.81 ","+4.04% ","26.00%","", 23/08/2023
"WSM","WilliamsSonoma","9,728","bmo","1,965.45","1,862.61","-102.84 ","-5.23% ","13.48%","", 23/08/2023
"BMA","Macro Bank","NA","bmo","--","840.39","--","--","1.77%","", 23/08/2023
"VNET","21Vianet Group","405","amc","264.65","251.23","-13.42 ","-5.07% ","-1.83%","", 23/08/2023
"DY","Dycom Industries","2,530","bmo","1,043.77","1,041.54","-2.23 ","-0.21% ","3.94%","", 23/08/2023
"RGS","Regis","31","bmo","56.60","55.72","-0.88 ","-1.55% ","-7.20%","", 23/08/2023
"SNOW","Snowflake","50,101","amc","661.75","674.02","+12.27 ","+1.85% ","-5.16%","", 23/08/2023
"GRAB","Grab ","12,740","bmo","549.07","567.00","+17.93 ","+3.27% ","10.78%","", 23/08/2023
"YMM","Full Truck Alliance","7,607","bmo","273.30","284.37","+11.07 ","+4.05% ","11.38%","", 23/08/2023
"BBWI","Bath & Body Works, Inc.","7,431","bmo","1,569.54","1,559.00","-10.54 ","-0.67% ","3.75%","", 23/08/2023
"LANC","Lancaster Colony","4,564","bmo","487.30","454.66","-32.64 ","-6.70% ","-10.56%","", 23/08/2023
"PTON","Peloton Interactive","1,873","bmo","640.46","642.10","+1.64 ","+0.26% ","-22.60%","", 23/08/2023
"BVNRY","Bavarian Nordic","1,695","bmo","194.96","290.30","+95.34 ","+48.90% ","7.66%","", 23/08/2023
"JBSS","John B. Sanfilippo & Son","1,142","amc","--","234.22","--","--","1.55%","", 23/08/2023
"TDCX","TDCX","800","amc","127.25","126.22","-1.03 ","-0.81% ","23.22%","", 23/08/2023
"TUYA","Tuya","728","amc","--","57.00","--","--","-1.30%","", 23/08/2023
"ZH","Zhihu","626","bmo","--","144.00","--","--","-9.40%","", 23/08/2023
"RERE","ATRenew","545","bmo","--","408.71","--","--","-1.72%","", 23/08/2023
"AVNW","Aviat Networks","359","amc","88.78","91.18","+2.40 ","+2.70% ","15.76%","", 23/08/2023
"OOMA","Ooma","327","amc","57.66","58.35","+0.69 ","+1.20% ","0.14%","", 23/08/2023
"SUPV","Grupo Supervielle","182","amc","--","251.64","--","--","2.88%","", 23/08/2023
"CANG","Cango","155","amc","--","93.15","--","--","10.40%","", 23/08/2023
"MOLN","Molecular Partners AG Sponsored ADR","150","--","--","0.46","--","--","1.73%","", 23/08/2023
"UFI","Unifi","124","amc","147.89","151.06","+3.17 ","+2.14% ","-16.97%","", 23/08/2023
"MCAC","Monterey Capital Acquisition...","124","bmo","--","0.00","--","--","-0.82%","", 23/08/2023
"ACRG","American Clean Resources Group, Inc....","105","amc","--","0.00","--","--","8.17%","", 23/08/2023
"MAQC","Maquia Capital Acquisition","76","bmo","--","0.00","--","--","0.00%","", 23/08/2023
"MDXH","MDxHealth SA Sponsored ADR","59","amc","15.14","16.75","+1.61 ","+10.63% ","-5.98%","", 23/08/2023
"BEST","BEST","44","amc","--","294.80","--","--","9.02%","", 23/08/2023
"LGL","The LGL Group","23","amc","0.50","0.40","-0.10 ","-20.00% ","2.64%","", 23/08/2023
"FRSX","Foresight Autonomous","22","bmo","--","0.00","--","--","5.65%","", 23/08/2023
"RHE","Adcare Health Systems","4","--","--","4.60","--","--","2.78%","", 23/08/2023
"PNDHF","Pond Technologies Holdings","2","bmo","--","0.45","--","--","-14.77%","", 23/08/2023
"SMFL","Smart for Life","1","bmo","3.00","2.28","-0.72 ","-24.00% ","-8.44%","", 23/08/2023
"PTEEF","Plaintree Systems","1","--","--","5.77","--","--","26.51%","", 23/08/2023
"GHRS","GH Research","NA","bmo","--","0.00","--","--","-1.87%","", 23/08/2023
"DRD","DRDGOLD Limited","NA","bmo","--","--","--","--","--","", 23/08/2023
"OROCF","Allkem","NA","--","--","--","--","--","--","", 23/08/2023
"BBAR","BBVA Banco Frances","NA","amc","--","969.84","--","--","-2.12%","", 23/08/2023
"MHGVY","Marine Harvest ASA","NA","bmo","--","1,480.92","--","--","3.86%","", 23/08/2023
"KDOZF","Kidoz","NA","amc","--","2.81","--","--","0.00%","", 23/08/2023
