"MLKN","MillerKnoll","1,771","amc","943.80","956.70","+12.90 ","+1.37% ","6.20%","", 12/07/2023
"DAKT","Daktronics","405","bmo","--","209.86","--","--","19.97%","", 12/07/2023
"ANGO","AngioDynamics","295","bmo","90.74","91.07","+0.33 ","+0.36% ","-1.71%","", 12/07/2023
"PCYO","Pure Cycle","229","amc","--","6.88","--","--","-0.18%","", 12/07/2023
"LOOP","Loop Industries","166","amc","--","0.03","--","--","-4.69%","", 12/07/2023
"THTX","Theratechnologies","46","bmo","--","17.55","--","--","-7.37%","", 12/07/2023
"OPTT","Ocean Power Technologies","21","amc","--","0.98","--","--","1.27%","", 12/07/2023
"LOGN","Logansport Financial","19","--","--","1.93","--","--","1.33%","", 12/07/2023
"FRXIF","FRX Innovations, Inc.","4","bmo","--","0.63","--","--","--","", 12/07/2023
"AIHS","Senmiao Technology","4","amc","--","1.76","--","--","14.37%","", 12/07/2023
"DNBBY","DNB Bank ASA","NA","bmo","--","1,888.07","--","--","0.10%","", 12/07/2023
"NODB","North Dallas Bank & Trust Co.","NA","--","--","10.43","--","--","-0.04%","", 12/07/2023
"AONNY","Aeon","NA","bmo","--","17,250.00","--","--","0.09%","", 12/07/2023
