"LIFW","MSP Recovery, Inc.","695","--","--","2.54","--","--","1.13%","", 01/09/2023
"DDL","Dingdong Cayman","468","bmo","--","667.55","--","--","-7.32%","", 01/09/2023
"LICT","LICT","403","amc","--","33.07","--","--","--","", 01/09/2023
"ZLS","ZALARTORIS ACQ","69","bmo","--","0.00","--","--","--","", 01/09/2023
"TSBX","Turnstone Biologics Corp.","45","amc","--","0.00","--","--","--","", 01/09/2023
"ENLV","Enlivex Therapeutics","29","bmo","--","0.00","--","--","6.80%","", 01/09/2023
"JNVR","Janover Inc.","10","amc","--","0.60","--","--","--","", 01/09/2023
"CPMD","Golden Dragon Holding Co.","4","--","--","0.00","--","--","--","", 01/09/2023
"CISS","C3is Inc.","3","bmo","--","1.70","--","--","6.10%","", 01/09/2023
"GAHC","Global Arena Holding","0","amc","--","0.24","--","--","--","", 01/09/2023
