"FDX","FedEx","65,382","amc","3.70","4.55","+0.85 ","+22.97% ","4.52%","", 20/09/2023
"GIS","General Mills","36,679","bmo","1.08","1.09","+0.01 ","+0.93% ","-0.02%","", 20/09/2023
"KBH","KB Home","3,595","amc","1.38","1.80","+0.42 ","+30.43% ","-4.29%","", 20/09/2023
"LZM","Lifezone Metals Limited","444","bmo","--","--","--","--","--","", 20/09/2023
"IVCP","Swiftmerge Acquisition Corp.","299","bmo","--","0.06","--","--","--","", 20/09/2023
"ANEB","Anebulo Pharmaceuticals","81","amc","-0.10","-0.10","0.00 ","0.00% ","-0.29%","", 20/09/2023
"GEG","Great Elm Group","63","amc","--","--","--","--","--","", 20/09/2023
"GBCS","Global Healthcare REIT","16","bmo","--","-0.69","--","--","0.00%","", 20/09/2023
"PBMLF","Pacific Booker Minerals","8","amc","--","0.00","--","--","0.00%","", 20/09/2023
"BIOQ","Bioqual","NA","--","--","-0.79","--","--","0.00%","", 20/09/2023
