"SFIX","Stitch Fix","398","amc","-0.22","-0.19","+0.03 ","+13.64% ","12.13%","", 18/09/2023
"EBF","Ennis","553","bmo","--","0.42","--","--","2.43%","", 18/09/2023
"GHG","GreenTree Hospitality Group","450","amc","--","0.17","--","--","--","", 18/09/2023
"ICMB","Investcorp Credit Management BDC","57","amc","0.15","0.16","+0.01 ","+6.67% ","-6.02%","", 18/09/2023
"PMCB","Nuvilex","18","bmo","--","-0.28","--","--","-0.40%","", 18/09/2023
"SPGC","Sacks Parente Golf, Inc.","16","bmo","--","-0.06","--","--","2.14%","", 18/09/2023
"KTRA","Kintara Therapeutics","7","amc","-0.18","-1.95","-1.77 ","-983.33% ","8.97%","", 18/09/2023
