"EPM","Evolution Petroleum","202","amc","0.10","0.00","-0.10 ","-100.00% ","-20.90%","", 12/09/2023
"CIG","Comp En De Mn Cemig","5,107","--","--","0.12","--","--","2.44%","", 12/09/2023
"INNV","InnovAge","807","amc","-0.03","-0.09","-0.06 ","-200.00% ","-2.92%","", 12/09/2023
"VALU","Value Line","409","--","--","0.52","--","--","-1.89%","", 12/09/2023
"IVCP","Swiftmerge Acquisition Corp.","299","amc","--","0.04","--","--","0.00%","", 12/09/2023
"CGNT","Cognyte Software","295","bmo","--","-0.09","--","--","24.03%","", 12/09/2023
"LSAK","Lesaka Technologies, Inc.","243","amc","-0.10","-0.19","-0.09 ","-90.00% ","1.02%","", 12/09/2023
"EGIO","Edgio, Inc.","167","amc","-0.11","-0.09","+0.02 ","+18.18% ","5.06%","", 12/09/2023
"MAMA","Mama's Creations, Inc.","162","amc","0.02","0.05","+0.03 ","+150.00% ","0.23%","", 12/09/2023
"OPT","Opthea Limited","104","--","-1.28","--","--","--","--","", 12/09/2023
"FARM","Farmer Brothers","48","amc","-0.61","-0.84","-0.23 ","-37.70% ","18.68%","", 12/09/2023
"GLBS","Globus Maritime Limited","47","amc","--","-0.06","--","--","-0.55%","", 12/09/2023
"OCC","Optical Cable","24","bmo","--","-0.02","--","--","-11.05%","", 12/09/2023
"PLUR","PLURI INC","23","bmo","--","-0.15","--","--","--","", 12/09/2023
"VNCE","Vince Holding","22","bmo","--","-0.04","--","--","6.70%","", 12/09/2023
"DTEAF","DavidsTea","10","bmo","--","-0.10","--","--","6.08%","", 12/09/2023
"NMTLF","Pacific North West Capital","7","bmo","--","0.00","--","--","0.00%","", 12/09/2023
"CYTO","Altamira Therapeutics","2","bmo","--","--","--","--","--","", 12/09/2023
"KSPN","Kaspien","1","amc","--","-0.23","--","--","-6.79%","", 12/09/2023
