"CSBR","Champions Oncology","85","amc","--","-0.19","--","--","-1.45%","", 13/09/2023
"CBRL","Cracker Barrel Old Country Store","1,480","bmo","1.68","1.79","+0.11 ","+6.55% ","-3.03%","", 13/09/2023
"SMTC","Semtech","1,588","amc","0.02","0.11","+0.09 ","+450.00% ","10.10%","", 13/09/2023
"REVG","REV Group","948","bmo","0.25","0.35","+0.10 ","+40.00% ","8.62%","", 13/09/2023
"UROY","Uranium Royalty","290","amc","--","-0.01","--","--","3.61%","", 13/09/2023
"IBEX","IBEX Limited","284","amc","0.49","0.33","-0.16 ","-32.65% ","-25.34%","", 13/09/2023
"RLGT","Radiant Logistics","272","amc","--","0.13","--","--","-9.00%","", 13/09/2023
"IREN","Iris Energy","221","amc","-0.12","--","--","--","--","", 13/09/2023
"SLQT","SelectQuote","200","bmo","--","-0.23","--","--","-16.18%","", 13/09/2023
"SEOVF","Sernova","179","bmo","--","-0.02","--","--","9.17%","", 13/09/2023
"CTGO","Contango ORE, Inc.","170","amc","-1.04","-1.38","-0.34 ","-32.69% ","5.10%","", 13/09/2023
"CYDY","CytoDyn","167","bmo","--","-0.02","--","--","9.25%","", 13/09/2023
"JYNT","The Joint","129","amc","0.03","-0.01","-0.04 ","-133.33% ","3.64%","", 13/09/2023
"AXR","AMREP","89","amc","--","0.25","--","--","2.00%","", 13/09/2023
"RSSS","Research Solutions","70","amc","-0.01","0.01","+0.02 ","+200.00% ","9.48%","", 13/09/2023
"CODA","Coda Octopus Group","67","bmo","--","0.09","--","--","-16.71%","", 13/09/2023
"STRM","Streamline Health Solutions","53","amc","--","-0.04","--","--","-6.34%","", 13/09/2023
"DSHK","Drive Shack","23","amc","--","0.01","--","--","39.23%","", 13/09/2023
"ALZN","Alzamend Neuro","22","bmo","--","-0.04","--","--","2.99%","", 13/09/2023
"OPTT","Ocean Power Technologies","21","amc","--","-0.12","--","--","3.11%","", 13/09/2023
"MIND","MIND Technology","7","amc","--","-0.18","--","--","1.29%","", 13/09/2023
"ARDS","Aridis Pharmaceuticals","4","bmo","--","0.33","--","--","-1.21%","", 13/09/2023
"CMND","Clearmind Medicine Inc.","1","--","--","-0.08","--","--","-2.41%","", 13/09/2023
"BUR","Burford Capital","NA","bmo","0.32","-0.10","-0.42 ","-131.25% ","-1.55%","", 13/09/2023
"MSB","Mesabi Trust","NA","amc","--","0.70","--","--","3.90%","", 13/09/2023
"SLNA","SELENA HOSP PLC","NA","bmo","--","-0.16","--","--","3.33%","", 13/09/2023
