"LEVI","Levi Strauss & Co.","5,327","amc","0.03","0.04","+0.01 ","+33.33% ","-7.73%","", 06/07/2023
"CCF","Chase","1,207","amc","--","1.32","--","--","1.89%","", 06/07/2023
"SLP","Simulations Plus","835","amc","0.21","0.20","-0.01 ","-4.76% ","1.65%","", 06/07/2023
"KRUS","Kura Sushi USA","739","amc","0.05","0.16","+0.11 ","+220.00% ","17.38%","", 06/07/2023
"PKE","Park Aerospace","318","bmo","--","0.12","--","--","0.93%","", 06/07/2023
"UONE","Radio One","246","amc","--","0.18","--","--","--","", 06/07/2023
"UONEK","Radio One","239","amc","--","0.18","--","--","--","", 06/07/2023
"TRIB","Trinity Biotech","24","--","--","-0.16","--","--","-13.10%","", 06/07/2023
"PCSV","Pcs Edventures.Com","24","--","--","0.01","--","--","24.62%","", 06/07/2023
"SIF","SIFCO Industries","23","amc","--","-0.44","--","--","--","", 06/07/2023
"ILAL","International Land Alliance, Inc.","11","amc","--","-0.04","--","--","--","", 06/07/2023
"BABB","BAB","5","--","--","0.02","--","--","1.45%","", 06/07/2023
"GIGA","Gigatronics","1","amc","--","-0.42","--","--","0.00%","", 06/07/2023
"CYAP","Clean Enviro Tech","0","--","--","0.02","--","--","0.00%","", 06/07/2023
"SPX.X","S&P 500 AS REP","NA","bmo","--","48.41","--","--","--","", 06/07/2023
"SPAL","S&P 500","NA","bmo","--","52.54","--","--","--","", 06/07/2023
