"HEAR","Turtle Beach","154","amc","-0.32","-0.41","-0.09 ","-28.13% ","8.49%","", 07/08/2023
"SWKS","Skyworks Solutions","15,552","amc","1.67","1.73","+0.06 ","+3.59% ","-1.28%","", 07/08/2023
"AYX","Alteryx","2,580","amc","-0.66","-0.37","+0.29 ","+43.94% ","-17.94%","", 07/08/2023
"CRSP","CRISPR Therapeutics","3,305","amc","-2.18","-0.98","+1.20 ","+55.05% ","9.74%","", 07/08/2023
"INGN","Inogen","115","amc","-0.64","-0.42","+0.22 ","+34.38% ","-13.60%","", 07/08/2023
"MED","MEDIFAST","800","amc","1.44","2.77","+1.33 ","+92.36% ","-6.94%","", 07/08/2023
"OKE","ONEOK","27,466","amc","1.00","1.04","+0.04 ","+4.00% ","-1.61%","", 07/08/2023
"CAPL","CrossAmerica Partners","769","amc","0.15","0.36","+0.21 ","+140.00% ","-1.31%","", 07/08/2023
"CE","Celanese","13,255","amc","2.46","2.17","-0.29 ","-11.79% ","0.48%","", 07/08/2023
"TSN","Tyson Foods","17,191","bmo","0.34","0.15","-0.19 ","-55.88% ","-3.83%","", 07/08/2023
"RNG","Ringcentral","2,815","amc","0.75","0.83","+0.08 ","+10.67% ","-18.42%","", 07/08/2023
"KKR","KKR & Co.","51,264","bmo","0.71","0.73","+0.02 ","+2.82% ","2.69%","", 07/08/2023
"CARA","Cara Therapeutics","78","amc","-0.56","-0.58","-0.02 ","-3.57% ","-0.34%","", 07/08/2023
"CSWC","Capital Southwest","867","amc","0.63","0.65","+0.02 ","+3.17% ","3.88%","", 07/08/2023
"DK","Delek US Holdings","1,619","bmo","0.66","1.00","+0.34 ","+51.52% ","0.84%","", 07/08/2023
"RC","Ready Capital Corp","1,661","amc","0.36","0.35","-0.01 ","-2.78% ","-0.71%","", 07/08/2023
"CCLP","CSI Compressco","189","bmo","--","-0.02","--","--","2.46%","", 07/08/2023
"AXSM","Axsome Therapeutics","3,049","bmo","-1.24","-1.00","+0.24 ","+19.35% ","-3.49%","", 07/08/2023
"HE","Hawaiian Electric Industries","1,278","amc","0.54","0.50","-0.04 ","-7.41% ","-4.76%","", 07/08/2023
"SBRA","Sabra Healthcare REIT","3,165","amc","0.34","0.34","0.00 ","0.00% ","-0.08%","", 07/08/2023
"FIVN","Five9","4,501","amc","0.39","0.52","+0.13 ","+33.33% ","-14.46%","", 07/08/2023
"CHGG","Chegg","977","amc","0.28","0.28","0.00 ","0.00% ","4.29%","", 07/08/2023
"ARWR","Arrowhead Pharmaceuticals","2,548","amc","-0.58","-0.96","-0.38 ","-65.52% ","-10.78%","", 07/08/2023
"AWR","American States Water","2,871","amc","0.79","0.83","+0.04 ","+5.06% ","1.22%","", 07/08/2023
"MNKD","MannKind","1,047","amc","-0.04","0.00","+0.04 ","+100.00% ","18.48%","", 07/08/2023
"AXGN","AxoGen","206","amc","-0.15","-0.03","+0.12 ","+80.00% ","-19.44%","", 07/08/2023
"CXW","CoreCivic","1,254","amc","0.33","0.33","0.00 ","0.00% ","5.17%","", 07/08/2023
"SAGE","Sage Therapeutics","1,178","bmo","-2.53","-2.68","-0.15 ","-5.93% ","-53.60%","", 07/08/2023
"ACM","AECOM","11,222","amc","0.95","0.94","-0.01 ","-1.05% ","-1.90%","", 07/08/2023
"VECO","Veeco Instruments","1,525","amc","0.30","0.36","+0.06 ","+20.00% ","6.85%","", 07/08/2023
"TGS","Transportadora De Gas Ord B","1,539","--","0.01","0.35","+0.34 ","+3,400.00% ","1.23%","", 07/08/2023
"GOGO","Gogo","1,495","bmo","0.13","0.20","+0.07 ","+53.85% ","-18.34%","", 07/08/2023
"CLAR","Clarus","261","amc","0.14","0.11","-0.03 ","-21.43% ","7.10%","", 07/08/2023
"ASUR","Asure Software","225","amc","0.01","0.11","+0.10 ","+1,000.00% ","10.89%","", 07/08/2023
"DO","Diamond Offshore Drilling","1,380","amc","--","2.29","--","--","-1.85%","", 07/08/2023
"AEL","American Equity Investment Life...","4,180","amc","1.65","1.62","-0.03 ","-1.82% ","-0.54%","", 07/08/2023
"HSIC","Henry Schein","9,684","bmo","1.25","1.31","+0.06 ","+4.80% ","-2.84%","", 07/08/2023
"TRHC","Tabula Rasa Healthcare","281","bmo","-0.14","0.05","+0.19 ","+135.71% ","30.52%","", 07/08/2023
"RSLS","EnteroMedics","1","amc","--","-1.08","--","--","-9.22%","", 07/08/2023
"FSK","FS KKR Capital Corp.","5,397","amc","0.76","0.78","+0.02 ","+2.63% ","-0.20%","", 07/08/2023
"CBT","Cabot","3,813","amc","1.56","1.42","-0.14 ","-8.97% ","1.77%","", 07/08/2023
"SRC","Spirit Realty Capital","4,678","amc","0.90","0.91","+0.01 ","+1.11% ","0.08%","", 07/08/2023
"SIEGY","Siemens","112,576","bmo","1.37","2.37","+1.00 ","+72.99% ","0.87%","", 07/08/2023
"ACRS","Aclaris Therapeutics","426","bmo","-0.45","-0.42","+0.03 ","+6.67% ","-7.21%","", 07/08/2023
"CGEN","Compugen","73","bmo","-0.13","-0.11","+0.02 ","+15.38% ","-8.04%","", 07/08/2023
"ELAN","Elanco Animal Health","5,060","bmo","0.05","0.18","+0.13 ","+260.00% ","4.03%","", 07/08/2023
"MAG","MAG Silver","1,017","bmo","0.15","0.19","+0.04 ","+26.67% ","-0.06%","", 07/08/2023
"MTW","The Manitowoc Company","502","amc","0.25","0.75","+0.50 ","+200.00% ","-4.17%","", 07/08/2023
"FGEN","FibroGen","74","amc","-0.72","-0.65","+0.07 ","+9.72% ","-18.64%","", 07/08/2023
"IFF","International Flavors & Fragrances","16,699","amc","1.10","0.86","-0.24 ","-21.82% ","-19.37%","", 07/08/2023
"OCUL","Ocular Therapeutix","219","amc","-0.29","-0.27","+0.02 ","+6.90% ","-10.78%","", 07/08/2023
"TDC","Teradata","4,484","amc","0.45","0.48","+0.03 ","+6.67% ","-16.94%","", 07/08/2023
"PARR","Par Pacific","2,006","amc","1.20","1.73","+0.53 ","+44.17% ","7.48%","", 07/08/2023
"ITUB","Itau Unibanco","NA","bmo","0.17","0.18","+0.01 ","+5.88% ","1.58%","", 07/08/2023
"LAND","Gladstone Land","495","amc","0.11","0.11","0.00 ","0.00% ","-0.53%","", 07/08/2023
"TKOMY","Tokio Marine","134,701","bmo","--","0.48","--","--","0.26%","", 07/08/2023
"PLTR","Palantir Technologies","33,848","amc","0.05","0.05","0.00 ","0.00% ","-5.28%","", 07/08/2023
"BNTX","BioNTech","26,567","bmo","-0.75","-0.86","-0.11 ","-14.67% ","-7.49%","", 07/08/2023
"CTRA","Coterra Energy","19,503","amc","0.36","0.39","+0.03 ","+8.33% ","-0.72%","", 07/08/2023
"AVIFY","Advanced Info Service","18,240","bmo","--","0.07","--","--","0.00%","", 07/08/2023
"DWAHY","Daiwa House Industry Co.","17,130","bmo","--","0.66","--","--","2.34%","", 07/08/2023
"TOSYY","Toshiba","13,323","bmo","--","-0.21","--","--","2.49%","", 07/08/2023
"LCID","Lucid Group","12,692","amc","-0.35","-0.40","-0.05 ","-14.29% ","12.17%","", 07/08/2023
"VTRS","Viatris","11,635","bmo","0.71","0.75","+0.04 ","+5.63% ","3.87%","", 07/08/2023
"JHX","James Hardie Industries","10,896","amc","--","0.39","--","--","14.50%","", 07/08/2023
"PARAA","Paramount Global","9,493","amc","--","0.10","--","--","1.66%","", 07/08/2023
"WTRG","Essential Utilities","8,723","amc","0.34","0.34","0.00 ","0.00% ","-1.10%","", 07/08/2023
"PARA","PARAMOUNT GLBL","7,703","amc","-0.01","0.10","+0.11 ","+1,100.00% ","1.62%","", 07/08/2023
"SWAV","ShockWave Medical","7,141","amc","0.87","0.76","-0.11 ","-12.64% ","-10.51%","", 07/08/2023
"PRI","Primerica","6,892","amc","3.79","3.99","+0.20 ","+5.28% ","-0.35%","", 07/08/2023
"JSCPY","JSR CP UNSP","5,600","bmo","--","-0.09","--","--","4.98%","", 07/08/2023
"BRBR","BellRing Brands","5,430","amc","0.32","0.34","+0.02 ","+6.25% ","2.85%","", 07/08/2023
"KNTK","KINETIK HLDGS","4,735","amc","0.32","0.41","+0.09 ","+28.13% ","-4.10%","", 07/08/2023
"PWSC","PowerSchool","4,472","amc","0.23","0.23","0.00 ","0.00% ","-11.46%","", 07/08/2023
"BRTHY","Brother Industries","3,989","bmo","--","0.92","--","--","6.19%","", 07/08/2023
"WTM","White Mountains Insurance Group","3,903","bmo","--","4.13","--","--","-0.93%","", 07/08/2023
"WHD","Cactus","3,755","amc","0.69","0.84","+0.15 ","+21.74% ","3.01%","", 07/08/2023
"KD","Kyndryl Holdings, Inc.","3,456","amc","-0.55","0.00","+0.55 ","+100.00% ","18.55%","", 07/08/2023
"TDW","Tidewater","3,347","amc","0.74","0.46","-0.28 ","-37.84% ","1.50%","", 07/08/2023
"NNI","Nelnet","3,249","amc","--","0.71","--","--","-3.04%","", 07/08/2023
"KOS","Kosmos Energy","3,239","bmo","--","0.06","--","--","0.27%","", 07/08/2023
"KRYS","Krystal Biotech","3,097","bmo","-0.42","-1.25","-0.83 ","-197.62% ","-12.63%","", 07/08/2023
"CXT","Crane NXT, Co.","3,041","amc","0.92","1.12","+0.20 ","+21.74% ","8.84%","", 07/08/2023
"FRPT","Freshpet","2,954","bmo","-0.38","-0.35","+0.03 ","+7.89% ","11.54%","", 07/08/2023
"ICUI","ICU Medical","2,856","amc","1.55","1.88","+0.33 ","+21.29% ","-16.59%","", 07/08/2023
"LIOPF","Lion Corp.","2,749","bmo","--","0.07","--","--","0.00%","", 07/08/2023
"NSA","National Storage Affiliates Trust","2,723","amc","0.70","0.68","-0.02 ","-2.86% ","-2.73%","", 07/08/2023
"KMPR","Kemper","2,556","amc","-0.38","-0.26","+0.12 ","+31.58% ","-7.40%","", 07/08/2023
"THS","TreeHouse Foods","2,454","bmo","0.40","0.42","+0.02 ","+5.00% ","-3.82%","", 07/08/2023
"MRVI","Maravai LifeSciences","2,427","amc","0.01","0.00","-0.01 ","-100.00% ","0.73%","", 07/08/2023
"GBDC","Golub Capital BDC","2,385","amc","0.43","0.44","+0.01 ","+2.33% ","1.99%","", 07/08/2023
"ACVA","ACV Auctions","2,352","amc","-0.07","-0.01","+0.06 ","+85.71% ","2.90%","", 07/08/2023
"ZLAB","Zai Lab Limited","2,293","amc","-0.74","-1.25","-0.51 ","-68.92% ","-8.58%","", 07/08/2023
"SOVO","Sovos Brands","2,275","bmo","0.13","0.17","+0.04 ","+30.77% ","25.19%","", 07/08/2023
"STRL","Sterling Infrastructure, Inc.","2,257","amc","0.93","1.27","+0.34 ","+36.56% ","22.28%","", 07/08/2023
"FORG","ForgeRock","2,069","amc","-0.12","-0.15","-0.03 ","-25.00% ","1.96%","", 07/08/2023
"EVCM","EverCommerce","1,899","amc","-0.08","0.03","+0.11 ","+137.50% ","4.50%","", 07/08/2023
"PAY","Paymentus","1,895","amc","0.01","0.08","+0.07 ","+700.00% ","31.21%","", 07/08/2023
"HPK","HighPeak Energy","1,877","amc","0.45","0.28","-0.17 ","-37.78% ","4.80%","", 07/08/2023
"AMEH","Apollo Medical","1,820","amc","0.28","0.28","0.00 ","0.00% ","3.13%","", 07/08/2023
"HLIO","Helios Technologies","1,784","amc","0.82","0.81","-0.01 ","-1.22% ","-12.23%","", 07/08/2023
"DKL","Delek Logistics Partners","1,763","bmo","0.81","0.73","-0.08 ","-9.88% ","-11.05%","", 07/08/2023
"PLUS","ePlus","1,720","amc","0.99","1.41","+0.42 ","+42.42% ","15.20%","", 07/08/2023
"PRIM","Primoris Services","1,655","amc","0.50","0.80","+0.30 ","+60.00% ","5.20%","", 07/08/2023
"AGM","Federal Agricultural Mortgage","1,628","bmo","3.10","3.86","+0.76 ","+24.52% ","0.61%","", 07/08/2023
"JPSWY","The Japan Steel Works","1,339","bmo","--","0.12","--","--","0.00%","", 07/08/2023
"DAC","Danaos","1,314","bmo","6.67","7.14","+0.47 ","+7.05% ","0.06%","", 07/08/2023
"HIMS","Hims & Hers Health","1,308","amc","-0.06","-0.03","+0.03 ","+50.00% ","-5.82%","", 07/08/2023
"PHIN","PHINIA Inc.","1,220","amc","--","--","--","--","--","", 07/08/2023
