"JNJ","Johnson & Johnson","404,192","bmo","2.61","2.80","+0.19 ","+7.28% ","6.07%","", 20/07/2023
"BX","The Blackstone Group","73,984","bmo","0.92","0.93","+0.01 ","+1.09% ","-0.61%","", 20/07/2023
"ISRG","Intuitive Surgical","102,004","amc","1.32","1.42","+0.10 ","+7.58% ","-3.16%","", 20/07/2023
"ABT","Abbott Laboratories","165,987","bmo","1.04","1.08","+0.04 ","+3.85% ","4.24%","", 20/07/2023
"AAL","American Airlines","8,317","bmo","1.58","1.92","+0.34 ","+21.52% ","-6.24%","", 20/07/2023
"CSX","CSX","61,895","amc","0.49","0.49","0.00 ","0.00% ","-3.71%","", 20/07/2023
"PM","Philip Morris International","141,776","bmo","1.48","1.60","+0.12 ","+8.11% ","-0.60%","", 20/07/2023
"NOK","Nokia","20,389","bmo","0.09","0.08","-0.01 ","-11.11% ","-0.25%","", 20/07/2023
"FCX","FreeportMcMoRan","51,410","bmo","0.28","0.35","+0.07 ","+25.00% ","3.00%","", 20/07/2023
"KEY","KeyCorp","9,593","bmo","0.29","0.27","-0.02 ","-6.90% ","4.12%","", 20/07/2023
"COF","Capital One Financial","35,325","amc","3.31","3.52","+0.21 ","+6.34% ","0.50%","", 20/07/2023
"NEM","Newmont","28,157","bmo","0.39","0.33","-0.06 ","-15.38% ","-6.04%","", 20/07/2023
"TSM","Taiwan Semiconductor","449,507","bmo","1.07","1.14","+0.07 ","+6.54% ","-5.05%","", 20/07/2023
"DHI","D.R. Horton","35,308","bmo","2.82","3.90","+1.08 ","+38.30% ","-1.90%","", 20/07/2023
"TRV","The Travelers Companies","37,203","bmo","2.27","0.06","-2.21 ","-97.36% ","1.80%","", 20/07/2023
"FITB","Fifth Third Bancorp","16,355","bmo","0.83","0.87","+0.04 ","+4.82% ","--","", 20/07/2023
"PPG","PPG Industries","31,375","amc","2.14","2.25","+0.11 ","+5.14% ","-0.25%","", 20/07/2023
"INFY","Infosys","72,175","bmo","0.18","0.17","-0.01 ","-5.56% ","-8.41%","", 20/07/2023
"GPC","Genuine Parts","20,084","bmo","2.33","2.44","+0.11 ","+4.72% ","-7.68%","", 20/07/2023
"OZK","Bank OZK","4,040","amc","1.48","1.47","-0.01 ","-0.68% ","-6.33%","", 20/07/2023
"SAP","SAP","152,083","--","1.26","1.14","-0.12 ","-9.52% ","-6.34%","", 20/07/2023
"KNX","KnightSwift Transportation","7,868","amc","0.55","0.49","-0.06 ","-10.91% ","0.84%","", 20/07/2023
"SNA","SnapOn","13,541","bmo","4.53","4.89","+0.36 ","+7.95% ","-7.33%","", 20/07/2023
"BMI","Badger Meter","4,177","bmo","0.67","0.76","+0.09 ","+13.43% ","7.82%","", 20/07/2023
"MMC","Marsh & McLennan Companies","94,404","bmo","2.12","2.20","+0.08 ","+3.77% ","0.98%","", 20/07/2023
"ABBNY","ABB","67,112","bmo","0.43","0.49","+0.06 ","+13.95% ","1.85%","", 20/07/2023
"KVUE","Kenvue Inc.","37,781","bmo","0.29","0.32","+0.03 ","+10.34% ","-1.96%","", 20/07/2023
"TFC","Truist Financial","36,190","bmo","0.98","0.95","-0.03 ","-3.06% ","-7.11%","", 20/07/2023
"NJDCY","Nidec","26,411","bmo","0.10","0.20","+0.10 ","+100.00% ","5.32%","", 20/07/2023
"VTMX","Corporacion Inmobiliaria Vesta, S.A....","25,809","amc","--","1.38","--","--","-2.11%","", 20/07/2023
"KNYJY","Kone Oyj","22,129","bmo","--","0.23","--","--","-4.32%","", 20/07/2023
"DSCSY","DISCO CORP","20,088","bmo","--","0.09","--","--","-6.47%","", 20/07/2023
"WRB","W.R. Berkley","16,340","amc","1.07","1.14","+0.07 ","+6.54% ","-0.11%","", 20/07/2023
"ALFVY","Alfa Laval","13,520","bmo","0.33","0.35","+0.02 ","+6.06% ","3.83%","", 20/07/2023
"POOL","Pool Corp.","13,221","bmo","6.01","5.89","-0.12 ","-2.00% ","-1.29%","", 20/07/2023
"MKTX","MarketAxess","8,036","bmo","1.58","1.63","+0.05 ","+3.16% ","2.21%","", 20/07/2023
"TLSNY","TeliaSonera","7,963","bmo","--","0.04","--","--","0.86%","", 20/07/2023
"EWBC","East West Bancorp","7,136","bmo","2.20","2.20","0.00 ","0.00% ","-1.64%","", 20/07/2023
"WBS","Webster Financial","6,670","bmo","1.47","1.50","+0.03 ","+2.04% ","2.82%","", 20/07/2023
"KCDMY","KimberlyClark de Mexico","6,015","bmo","--","0.17","--","--","3.52%","", 20/07/2023
"SIM","Grupo Simec","4,973","--","--","0.34","--","--","0.97%","", 20/07/2023
"HOMB","Home BancShares","4,236","bmo","0.51","0.51","0.00 ","0.00% ","-3.36%","", 20/07/2023
"MAN","ManpowerGroup","3,616","bmo","1.61","1.58","-0.03 ","-1.86% ","-7.32%","", 20/07/2023
"FFIN","First Financial Bankshares","3,449","amc","0.36","0.36","0.00 ","0.00% ","-0.56%","", 20/07/2023
"WNS","WNS","3,327","bmo","0.92","1.01","+0.09 ","+9.78% ","-5.87%","", 20/07/2023
"GBCI","Glacier Bancorp","3,182","amc","0.50","0.50","0.00 ","0.00% ","-8.04%","", 20/07/2023
