"CGC","Canopy Growth","551","amc","-0.10","-0.04","+0.06 ","+60.00% ","-7.93%","", 09/08/2023
"DIS","Disney","145,138","amc","0.99","1.03","+0.04 ","+4.04% ","4.88%","", 09/08/2023
"ILMN","Illumina","21,896","amc","0.02","0.32","+0.30 ","+1,500.00% ","0.34%","", 09/08/2023
"TTD","The Trade Desk","38,907","amc","0.26","0.28","+0.02 ","+7.69% ","-4.74%","", 09/08/2023
"FOSL","Fossil Group","97","amc","--","-0.40","--","--","-6.64%","", 09/08/2023
"AEZS","AEterna Zentaris","11","bmo","-0.87","-0.52","+0.35 ","+40.23% ","1.70%","", 09/08/2023
"WYNN","Wynn Resorts","10,050","amc","0.51","0.91","+0.40 ","+78.43% ","2.63%","", 09/08/2023
"VSH","Vishay Intertechnology","3,395","bmo","0.60","0.68","+0.08 ","+13.33% ","0.86%","", 09/08/2023
"ALRM","Alarm.com","3,006","amc","0.35","0.49","+0.14 ","+40.00% ","24.06%","", 09/08/2023
"DDD","3D Systems","565","bmo","-0.07","-0.07","0.00 ","0.00% ","-8.42%","", 09/08/2023
"GRPN","Groupon","441","amc","-0.35","-0.10","+0.25 ","+71.43% ","-4.35%","", 09/08/2023
"HMC","Honda Motor Co.","54,448","bmo","0.99","1.60","+0.61 ","+61.62% ","2.73%","", 09/08/2023
"PLUG","Plug Power","3,931","amc","-0.28","-0.35","-0.07 ","-25.00% ","-15.81%","", 09/08/2023
"MFC","Manulife Financial Corp","32,251","amc","0.60","0.62","+0.02 ","+3.33% ","1.35%","", 09/08/2023
"APRN","Blue Apron","82","bmo","--","-2.06","--","--","-8.30%","", 09/08/2023
"SMLP","Summit Midstream","197","amc","--","-1.91","--","--","-9.62%","", 09/08/2023
"BGSF","BGSF","98","amc","0.20","0.24","+0.04 ","+20.00% ","15.58%","", 09/08/2023
"ODP","The ODP Corporation","1,782","bmo","0.75","0.99","+0.24 ","+32.00% ","3.44%","", 09/08/2023
"XPER","Xperi Inc.","396","amc","-0.15","-0.09","+0.06 ","+40.00% ","-8.55%","", 09/08/2023
"CACI","CACI International","7,084","amc","4.85","5.30","+0.45 ","+9.28% ","-3.71%","", 09/08/2023
"SSYS","Stratasys","857","bmo","-0.03","0.04","+0.07 ","+233.33% ","-7.22%","", 09/08/2023
"G","Genpact","6,504","amc","0.69","0.72","+0.03 ","+4.35% ","5.06%","", 09/08/2023
"QNST","QuinStreet","499","amc","-0.02","-0.01","+0.01 ","+50.00% ","17.13%","", 09/08/2023
"BAM","Brookfield Asset Management Ltd.","12,878","bmo","0.32","0.28","-0.04 ","-12.50% ","1.55%","", 09/08/2023
"IONS","Ionis Pharmaceuticals","6,249","bmo","-0.94","-0.60","+0.34 ","+36.17% ","1.11%","", 09/08/2023
"AMSC","American Superconductor","209","amc","-0.17","-0.08","+0.09 ","+52.94% ","13.35%","", 09/08/2023
"PENN","PENN Entertainment, Inc.","3,108","bmo","0.39","0.48","+0.09 ","+23.08% ","9.10%","", 09/08/2023
"CPRX","Catalyst Pharmaceuticals","1,289","amc","0.25","0.33","+0.08 ","+32.00% ","6.37%","", 09/08/2023
"INO","Inovio Pharmaceuticals","100","amc","-0.14","-0.13","+0.01 ","+7.14% ","12.92%","", 09/08/2023
"LL","LL Flooring","89","bmo","--","-1.28","--","--","-1.47%","", 09/08/2023
"JAZZ","Jazz Pharmaceuticals","8,011","amc","4.46","4.51","+0.05 ","+1.12% ","1.64%","", 09/08/2023
"WEN","Wendy's","4,043","bmo","0.28","0.28","0.00 ","0.00% ","-2.02%","", 09/08/2023
"NGL","NGL Energy Partners","505","amc","0.10","-0.11","-0.21 ","-210.00% ","-7.24%","", 09/08/2023
"SONO","Sonos","1,617","amc","0.00","0.16","--","--","-6.39%","", 09/08/2023
"ASYS","Amtech Systems","105","amc","0.00","0.02","--","--","-18.69%","", 09/08/2023
"BPT","BP Prudhoe Bay Royalty Trust","116","--","--","0.00","--","--","-6.47%","", 09/08/2023
"CPSI","Computer Programs and Systems","246","amc","0.60","0.40","-0.20 ","-33.33% ","-19.66%","", 09/08/2023
"CBL","CBL & Associates Properties","683","amc","--","1.56","--","--","3.17%","", 09/08/2023
"TELL","Tellurian","582","--","-0.05","-0.11","-0.06 ","-120.00% ","1.31%","", 09/08/2023
"CDE","Coeur Mining","773","amc","-0.05","-0.06","-0.01 ","-20.00% ","-9.20%","", 09/08/2023
