"AVAV","AeroVironment","2,818","amc","0.40","1.00","+0.60 ","+150.00% ","20.74%","", 05/09/2023
"HQY","HealthEquity","6,172","amc","0.47","0.53","+0.06 ","+12.77% ","3.76%","", 05/09/2023
"ZS","Zscaler","22,829","amc","0.49","0.64","+0.15 ","+30.61% ","-2.70%","", 05/09/2023
"MITK","Mitek Systems","491","amc","--","0.31","--","--","--","", 05/09/2023
"CRMT","America's CarMart","583","bmo","0.98","0.63","-0.35 ","-35.71% ","-13.68%","", 05/09/2023
"ASHTY","Ashtead Group","25,469","bmo","--","4.27","--","--","-5.59%","", 05/09/2023
"GTLB","Gitlab","6,921","amc","-0.03","0.01","+0.04 ","+133.33% ","0.50%","", 05/09/2023
"ASND","Ascendis Pharma","4,921","amc","-2.68","-2.35","+0.33 ","+12.31% ","4.24%","", 05/09/2023
"ASAN","Asana","3,743","amc","-0.11","-0.04","+0.07 ","+63.64% ","-13.17%","", 05/09/2023
"BRC","Brady","2,692","bmo","0.90","1.04","+0.14 ","+15.56% ","11.42%","", 05/09/2023
"PROC","Union Acquisition II","396","bmo","0.06","0.27","+0.21 ","+350.00% ","-0.51%","", 05/09/2023
"CTNT","Cheetah Net Supply Chain Service Inc...","35","amc","--","0.01","--","--","-3.83%","", 05/09/2023
"AIH","Aesthetic Medical International","25","bmo","--","-0.03","--","--","7.47%","", 05/09/2023
"SATX","SatixFy Communications Ltd.","14","bmo","--","-0.17","--","--","9.84%","", 05/09/2023
"FBDS","FUSS BRANDS INC","2","bmo","--","-0.01","--","--","--","", 05/09/2023
"GRIN","Grindrod Shipping","NA","amc","--","0.28","--","--","-4.63%","", 05/09/2023
