"JPM","JPMorgan Chase & Co.","416,587","bmo","3.62","4.37","+0.75 ","+20.72% ","0.60%","", 14/07/2023
"UNH","UnitedHealth Group","472,990","bmo","5.92","6.14","+0.22 ","+3.72% ","7.24%","", 14/07/2023
"C","Citigroup","77,500","bmo","1.31","1.37","+0.06 ","+4.58% ","-4.05%","", 14/07/2023
"ERIC","Ericsson","15,818","bmo","0.05","0.07","+0.02 ","+40.00% ","-12.46%","", 14/07/2023
"WFC","Wells Fargo & Company","142,583","bmo","1.15","1.25","+0.10 ","+8.70% ","-0.34%","", 14/07/2023
"BLK","BlackRock","95,036","bmo","8.47","9.28","+0.81 ","+9.56% ","-1.59%","", 14/07/2023
"STT","State Street","20,540","bmo","2.08","2.17","+0.09 ","+4.33% ","-12.08%","", 14/07/2023
"WAFD","WaFd, Inc.","1,629","amc","0.92","0.89","-0.03 ","-3.26% ","--","", 14/07/2023
"HIFS","Hingham Institution for Savings","367","amc","--","1.85","--","--","--","", 14/07/2023
"UNTY","Unity Bancorp","238","bmo","0.86","0.95","+0.09 ","+10.47% ","5.37%","", 14/07/2023
"MLGF","Malaga Financial","201","amc","--","0.65","--","--","--","", 14/07/2023
"TRX","TRX Gold Corporation","104","amc","0.01","0.00","-0.01 ","-100.00% ","--","", 14/07/2023
"GP","GreenPower Motor","78","bmo","--","-0.16","--","--","6.11%","", 14/07/2023
"TMQ","Trilogy Metals","72","bmo","-0.01","-0.02","-0.01 ","-100.00% ","-1.26%","", 14/07/2023
"CCEL","CryoCell International","40","amc","--","0.03","--","--","--","", 14/07/2023
"WETG","WeTrade Group Inc.","12","amc","--","0.00","--","--","--","", 14/07/2023
"LEXX","Lexaria Bioscience","8","amc","-0.25","-0.37","-0.12 ","-48.00% ","--","", 14/07/2023
"XCUR","Exicure","6","amc","--","-0.70","--","--","--","", 14/07/2023
"SWVL","SWVL HOLDINGS","5","amc","--","8.75","--","--","--","", 14/07/2023
"MICS","Singing Machine Co.","5","amc","--","-1.04","--","--","--","", 14/07/2023
"IPCIF","Intellipharmaceutics International","2","amc","--","0.00","--","--","--","", 14/07/2023
"MASN","Maison Luxe","0","--","--","0.00","--","--","--","", 14/07/2023
"ADMT","ADM Tronics Unlimited","NA","bmo","--","0.00","--","--","-5.05%","", 14/07/2023
"CAWW","CCA Industries","NA","bmo","--","-0.02","--","--","0.00%","", 14/07/2023
"ORKLY","Orkla Asa","NA","bmo","--","0.15","--","--","4.50%","", 14/07/2023
"UUU","Universal Security Instruments","NA","amc","--","0.12","--","--","--","", 14/07/2023
