"LIFW","MSP Recovery, Inc.","695","--","--","-0.07","--","--","1.13%","", 01/09/2023
"DDL","Dingdong Cayman","468","bmo","0.03","0.00","-0.03 ","-100.00% ","-7.32%","", 01/09/2023
"LICT","LICT","403","amc","--","294.00","--","--","--","", 01/09/2023
"ZLS","ZALARTORIS ACQ","69","bmo","--","0.12","--","--","--","", 01/09/2023
"TSBX","Turnstone Biologics Corp.","45","amc","--","-7.56","--","--","--","", 01/09/2023
"ENLV","Enlivex Therapeutics","29","bmo","-0.43","-0.37","+0.06 ","+13.95% ","6.80%","", 01/09/2023
"JNVR","Janover Inc.","10","amc","--","-0.04","--","--","--","", 01/09/2023
"CPMD","Golden Dragon Holding Co.","4","--","--","-0.02","--","--","--","", 01/09/2023
"CISS","C3is Inc.","3","bmo","--","-0.11","--","--","6.10%","", 01/09/2023
"GAHC","Global Arena Holding","0","amc","--","0.00","--","--","--","", 01/09/2023
